song.id,acousticness,analysis_url,artist.id,artist.name,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,isBanger,is_local,key,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
6xHI9KjUjYT0FPtGO8Mxa1,0.0153,https://api.spotify.com/v1/audio-analysis/6xHI9KjUjYT0FPtGO8Mxa1,718COspgdWOnwOFpJHRZHS,Luke Combs,14,0.464,1,222533,0.813,False,False,TCACJ1540988,https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1,6xHI9KjUjYT0FPtGO8Mxa1,0,False,False,10,0.254,-6.185,1,Hurricane,79,https://p.scdn.co/mp3-preview/2181474766346aabbe07fd1881bbdea7f44f6bcd?cid=b48aa986c53946d3b37781455e256dd4,0.0416,75.975,4,True,https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1,5,audio_features,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,0.516
1HXy5I3HTWq8OvxCn0z7G7,0.263,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,24,0.677,1,179507,0.556,False,False,USRN11700088,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,1HXy5I3HTWq8OvxCn0z7G7,0,False,False,9,0.105,-6.544,1,Heaven,80,https://p.scdn.co/mp3-preview/6bdb8646df7ad70bfeb5a5f98910fc4daf998234?cid=b48aa986c53946d3b37781455e256dd4,0.0306,80.009,4,True,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,15,audio_features,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,0.521
1ed3wNCecRIp6SugyR0w2J,0.0462,https://api.spotify.com/v1/audio-analysis/1ed3wNCecRIp6SugyR0w2J,74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,18,0.432,1,411000,0.416,False,False,AUHS01708944,https://api.spotify.com/v1/tracks/1ed3wNCecRIp6SugyR0w2J,1ed3wNCecRIp6SugyR0w2J,2.01e-06,False,False,9,0.144,-10.376,1,So Will I (100 Billion X),70,https://p.scdn.co/mp3-preview/15aad020adcb1d4885b0989cf32efe9c53f665b2?cid=b48aa986c53946d3b37781455e256dd4,0.0296,127.963,4,True,https://api.spotify.com/v1/tracks/1ed3wNCecRIp6SugyR0w2J,4,audio_features,spotify:track:1ed3wNCecRIp6SugyR0w2J,0.177
0BCy325UZyR9z0t0uxwn2N,0.385,https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,13,0.525,1,194187,0.685,False,False,QM3E21602008,https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N,0BCy325UZyR9z0t0uxwn2N,0,False,False,7,0.0731,-3.954,0,H.O.L.Y.,76,https://p.scdn.co/mp3-preview/602b6fc5ca46c24634f836709cac7d2975f157be?cid=b48aa986c53946d3b37781455e256dd4,0.0351,78.003,4,True,https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N,4,audio_features,spotify:track:0BCy325UZyR9z0t0uxwn2N,0.54
1Ob94QesoxHSBrypyBbdfd,0.893,https://api.spotify.com/v1/audio-analysis/1Ob94QesoxHSBrypyBbdfd,6LuN9FCkKOj5PcnpouEgny,Khalid,27,0.767,1,207107,0.512,False,False,USRC11700152,https://api.spotify.com/v1/tracks/1Ob94QesoxHSBrypyBbdfd,1Ob94QesoxHSBrypyBbdfd,0.000223,False,False,6,0.103,-6.777,1,Shot Down,75,https://p.scdn.co/mp3-preview/8e2f6781f79c6582cf83bbb5471e28d76b71e5e4?cid=b48aa986c53946d3b37781455e256dd4,0.0591,123.921,4,True,https://api.spotify.com/v1/tracks/1Ob94QesoxHSBrypyBbdfd,14,audio_features,spotify:track:1Ob94QesoxHSBrypyBbdfd,0.489
2ZxTjs4EdJl4Y9YByIiNoo,0.143,https://api.spotify.com/v1/audio-analysis/2ZxTjs4EdJl4Y9YByIiNoo,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,20,0.375,1,196800,0.574,False,False,QMRSZ1703136,https://api.spotify.com/v1/tracks/2ZxTjs4EdJl4Y9YByIiNoo,2ZxTjs4EdJl4Y9YByIiNoo,0,False,False,7,0.11,-5.305,1,You Make It Easy,75,https://p.scdn.co/mp3-preview/d67c5f6071e4ee833392128032272a53e7651f4a?cid=b48aa986c53946d3b37781455e256dd4,0.0315,132.025,3,True,https://api.spotify.com/v1/tracks/2ZxTjs4EdJl4Y9YByIiNoo,1,audio_features,spotify:track:2ZxTjs4EdJl4Y9YByIiNoo,0.406
7Il2yWQmsqKgSkLQvHTPUI,0.0292,https://api.spotify.com/v1/audio-analysis/7Il2yWQmsqKgSkLQvHTPUI,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,28,0.474,1,195987,0.594,False,False,USWB11702518,https://api.spotify.com/v1/tracks/7Il2yWQmsqKgSkLQvHTPUI,7Il2yWQmsqKgSkLQvHTPUI,0,False,False,11,0.133,-5.756,1,Tequila,80,https://p.scdn.co/mp3-preview/87979ad13f81aa7496536702ebf5635dad20bec9?cid=b48aa986c53946d3b37781455e256dd4,0.0289,86.131,4,True,https://api.spotify.com/v1/tracks/7Il2yWQmsqKgSkLQvHTPUI,1,audio_features,spotify:track:7Il2yWQmsqKgSkLQvHTPUI,0.503
0rH0mprtecH3grD9HFM5AD,0.0291,https://api.spotify.com/v1/audio-analysis/0rH0mprtecH3grD9HFM5AD,2gXmjQIxCO8lMnSncluZaU,Cory Asbury,12,0.572,1,333386,0.685,False,False,USWFE1790445,https://api.spotify.com/v1/tracks/0rH0mprtecH3grD9HFM5AD,0rH0mprtecH3grD9HFM5AD,0,False,False,6,0.0963,-7.29,1,Reckless Love,76,https://p.scdn.co/mp3-preview/13e504442ae99d013753acbea4aef95723b0eec6?cid=b48aa986c53946d3b37781455e256dd4,0.0356,110.698,4,True,https://api.spotify.com/v1/tracks/0rH0mprtecH3grD9HFM5AD,1,audio_features,spotify:track:0rH0mprtecH3grD9HFM5AD,0.232
4Qx06Fzsepmdz2NGSWfZck,0.676,https://api.spotify.com/v1/audio-analysis/4Qx06Fzsepmdz2NGSWfZck,718COspgdWOnwOFpJHRZHS,Luke Combs,14,0.552,1,193200,0.402,False,False,US6XF1700259,https://api.spotify.com/v1/tracks/4Qx06Fzsepmdz2NGSWfZck,4Qx06Fzsepmdz2NGSWfZck,0,False,False,11,0.0928,-7.431,1,Beautiful Crazy,20,,0.0262,103.313,4,True,https://api.spotify.com/v1/tracks/4Qx06Fzsepmdz2NGSWfZck,1,audio_features,spotify:track:4Qx06Fzsepmdz2NGSWfZck,0.382
7q7jyVU0f0hnod8tsaUmxg,0.328,https://api.spotify.com/v1/audio-analysis/7q7jyVU0f0hnod8tsaUmxg,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,15,0.631,1,212745,0.44,False,False,USWB11800928,https://api.spotify.com/v1/tracks/7q7jyVU0f0hnod8tsaUmxg,7q7jyVU0f0hnod8tsaUmxg,0,False,False,1,0.239,-5.948,1,Speechless,80,https://p.scdn.co/mp3-preview/e3e9886931c0091486227a1544d77e426e0d6c05?cid=b48aa986c53946d3b37781455e256dd4,0.028,136.033,4,True,https://api.spotify.com/v1/tracks/7q7jyVU0f0hnod8tsaUmxg,1,audio_features,spotify:track:7q7jyVU0f0hnod8tsaUmxg,0.418
7uVkYr8gxcPEgqohvynpdN,0.456,https://api.spotify.com/v1/audio-analysis/7uVkYr8gxcPEgqohvynpdN,1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,14,0.51,1,199436,0.386,False,False,USWB11800262,https://api.spotify.com/v1/tracks/7uVkYr8gxcPEgqohvynpdN,7uVkYr8gxcPEgqohvynpdN,0,False,False,1,0.252,-8.391,1,Break up in the End,58,,0.0307,86.36,4,True,https://api.spotify.com/v1/tracks/7uVkYr8gxcPEgqohvynpdN,1,audio_features,spotify:track:7uVkYr8gxcPEgqohvynpdN,0.266
5Nbe9vDQ1YJdreVIlhZEpP,0.915,https://api.spotify.com/v1/audio-analysis/5Nbe9vDQ1YJdreVIlhZEpP,"2wY79sveU1sp5g7SokKOiI, 5y2Xq6xcjJb2jVM54GHK3t","Sam Smith, John Legend",16,0.463,1,219663,0.198,False,False,GBUM71500850,https://api.spotify.com/v1/tracks/5Nbe9vDQ1YJdreVIlhZEpP,5Nbe9vDQ1YJdreVIlhZEpP,0,False,False,4,0.106,-11.003,1,Lay Me Down,13,,0.0387,123.63,4,True,https://api.spotify.com/v1/tracks/5Nbe9vDQ1YJdreVIlhZEpP,1,audio_features,spotify:track:5Nbe9vDQ1YJdreVIlhZEpP,0.369
2pmO8V5TEDZqsrcaxSucpj,0.593,https://api.spotify.com/v1/audio-analysis/2pmO8V5TEDZqsrcaxSucpj,"3WGpXCj9YhhfX11TToZcXP, 4vYPr06Tg8byX6r8i2Q3rP","Troye Sivan, Alex Hope",20,0.39,1,211817,0.536,False,False,AUUM71501378,https://api.spotify.com/v1/tracks/2pmO8V5TEDZqsrcaxSucpj,2pmO8V5TEDZqsrcaxSucpj,0,False,False,6,0.115,-7.536,0,BLUE,58,https://p.scdn.co/mp3-preview/0e957533534b0c6a2c12948aee7f18c8ba62bd72?cid=b48aa986c53946d3b37781455e256dd4,0.0384,129.997,4,True,https://api.spotify.com/v1/tracks/2pmO8V5TEDZqsrcaxSucpj,15,audio_features,spotify:track:2pmO8V5TEDZqsrcaxSucpj,0.212
3DQisSEr1TLp9H0BEeKiQS,0.4,https://api.spotify.com/v1/audio-analysis/3DQisSEr1TLp9H0BEeKiQS,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,14,0.556,1,213543,0.529,False,False,SEWEE1201112,https://api.spotify.com/v1/tracks/3DQisSEr1TLp9H0BEeKiQS,3DQisSEr1TLp9H0BEeKiQS,0,False,False,2,0.268,-4.464,1,Uncover,68,https://p.scdn.co/mp3-preview/1ee901eae93c71f55bcdcd7ebdac8c203239d305?cid=b48aa986c53946d3b37781455e256dd4,0.025,89.887,4,True,https://api.spotify.com/v1/tracks/3DQisSEr1TLp9H0BEeKiQS,3,audio_features,spotify:track:3DQisSEr1TLp9H0BEeKiQS,0.308
4JIo8RztBbELr2gWJ5OGK6,0.259,https://api.spotify.com/v1/audio-analysis/4JIo8RztBbELr2gWJ5OGK6,"3e7awlrlDSwF3iM0WBjGMp, 07YZf4WDAMNwqr4jfgOZ8y","Little Mix, Jason Derulo",28,0.534,1,249813,0.642,False,False,GBHMU1500073,https://api.spotify.com/v1/tracks/4JIo8RztBbELr2gWJ5OGK6,4JIo8RztBbELr2gWJ5OGK6,0,False,False,9,0.29,-3.971,1,Secret Love Song,77,https://p.scdn.co/mp3-preview/bdf1adb140f3a68ee1aec00689d9bb3df89a1025?cid=b48aa986c53946d3b37781455e256dd4,0.0504,92.963,4,True,https://api.spotify.com/v1/tracks/4JIo8RztBbELr2gWJ5OGK6,4,audio_features,spotify:track:4JIo8RztBbELr2gWJ5OGK6,0.131
1lEk3U3MzbDeL5MNHkE9JU,0.00274,https://api.spotify.com/v1/audio-analysis/1lEk3U3MzbDeL5MNHkE9JU,3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship,14,0.256,1,349587,0.564,False,False,USPJT1600004,https://api.spotify.com/v1/tracks/1lEk3U3MzbDeL5MNHkE9JU,1lEk3U3MzbDeL5MNHkE9JU,0,False,False,11,0.743,-6.496,1,O Come to the Altar (Live),73,https://p.scdn.co/mp3-preview/7d7b21c22e4408cab450115286c248a84196bac8?cid=b48aa986c53946d3b37781455e256dd4,0.0366,139.914,3,True,https://api.spotify.com/v1/tracks/1lEk3U3MzbDeL5MNHkE9JU,4,audio_features,spotify:track:1lEk3U3MzbDeL5MNHkE9JU,0.152
1hxks00KHyFeUWFd1aFQID,0.832,https://api.spotify.com/v1/audio-analysis/1hxks00KHyFeUWFd1aFQID,74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,12,0.333,1,350387,0.133,False,False,AUHS01608344,https://api.spotify.com/v1/tracks/1hxks00KHyFeUWFd1aFQID,1hxks00KHyFeUWFd1aFQID,0.00072,False,False,0,0.112,-15.073,1,Even When It Hurts (Praise Song) - Live,56,https://p.scdn.co/mp3-preview/909f9958623f7566349716ce02a6904374350aa6?cid=b48aa986c53946d3b37781455e256dd4,0.035,124.383,4,True,https://api.spotify.com/v1/tracks/1hxks00KHyFeUWFd1aFQID,7,audio_features,spotify:track:1hxks00KHyFeUWFd1aFQID,0.0725
3BDpn2Vivr1BFhlGsYs5tp,0.371,https://api.spotify.com/v1/audio-analysis/3BDpn2Vivr1BFhlGsYs5tp,6egyCFgiJ1j941PaxKoWJD,Housefires,11,0.303,1,491691,0.478,False,False,QMF921650041,https://api.spotify.com/v1/tracks/3BDpn2Vivr1BFhlGsYs5tp,3BDpn2Vivr1BFhlGsYs5tp,0,False,False,7,0.131,-7.851,1,Build My Life,69,https://p.scdn.co/mp3-preview/d005da18a9d8b1ad32a32cf5a9fc645b4b0c1b9b?cid=b48aa986c53946d3b37781455e256dd4,0.0352,139.795,4,True,https://api.spotify.com/v1/tracks/3BDpn2Vivr1BFhlGsYs5tp,8,audio_features,spotify:track:3BDpn2Vivr1BFhlGsYs5tp,0.117
17i5jLpzndlQhbS4SrTd0B,0.89,https://api.spotify.com/v1/audio-analysis/17i5jLpzndlQhbS4SrTd0B,"5aIqB5nVVvmFsvSdExz408, 5Dl3HXZjG6ZOWT5cV375lk","Johann Sebastian Bach, Yo-Yo Ma",12,0.275,1,152280,0.157,False,False,USSM18200515,https://api.spotify.com/v1/tracks/17i5jLpzndlQhbS4SrTd0B,17i5jLpzndlQhbS4SrTd0B,0.842,False,False,7,0.186,-18.752,1,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",71,,0.0636,73.289,4,True,https://api.spotify.com/v1/tracks/17i5jLpzndlQhbS4SrTd0B,1,audio_features,spotify:track:17i5jLpzndlQhbS4SrTd0B,0.304
41sIKltzKnhFsDXWTKjO3R,0.00927,https://api.spotify.com/v1/audio-analysis/41sIKltzKnhFsDXWTKjO3R,"5RmQ8k4l3HZ8JoPb4mNsML, 1mORehSVEd7lcaT2d7Sl2K","Agust D, SURAN",19,0.485,1,358271,0.828,False,False,KRA381601476,https://api.spotify.com/v1/tracks/41sIKltzKnhFsDXWTKjO3R,41sIKltzKnhFsDXWTKjO3R,0,False,False,11,0.325,-4.505,0,So Far Away,65,https://p.scdn.co/mp3-preview/f05bd674e4cc4e7d0f13829cb1001bf54a8e1b09?cid=b48aa986c53946d3b37781455e256dd4,0.112,93.723,4,True,https://api.spotify.com/v1/tracks/41sIKltzKnhFsDXWTKjO3R,8,audio_features,spotify:track:41sIKltzKnhFsDXWTKjO3R,0.277
43hiD0QEeUysuWqDzd8GwA,0.04,https://api.spotify.com/v1/audio-analysis/43hiD0QEeUysuWqDzd8GwA,3Nrfpe0tUJi4K4DXYWgMUX,BTS,27,0.606,1,171803,0.815,False,False,KRA381600802,https://api.spotify.com/v1/tracks/43hiD0QEeUysuWqDzd8GwA,43hiD0QEeUysuWqDzd8GwA,0,False,False,5,0.119,-3.818,0,Epilogue: Young Forever,66,https://p.scdn.co/mp3-preview/39bde45583d8d8732c14f64e14fce47e15257eb9?cid=b48aa986c53946d3b37781455e256dd4,0.231,88.062,4,True,https://api.spotify.com/v1/tracks/43hiD0QEeUysuWqDzd8GwA,12,audio_features,spotify:track:43hiD0QEeUysuWqDzd8GwA,0.386
08eReCl8B3bV1GA247IGc2,0.0511,https://api.spotify.com/v1/audio-analysis/08eReCl8B3bV1GA247IGc2,3Nrfpe0tUJi4K4DXYWgMUX,BTS,14,0.631,1,274992,0.728,False,False,KRA381210516,https://api.spotify.com/v1/tracks/08eReCl8B3bV1GA247IGc2,08eReCl8B3bV1GA247IGc2,0,False,False,6,0.171,-5.111,1,Hold Me Tight,62,https://p.scdn.co/mp3-preview/d243649f8839940dba0bcce4345557bef307ba33?cid=b48aa986c53946d3b37781455e256dd4,0.284,139.977,4,True,https://api.spotify.com/v1/tracks/08eReCl8B3bV1GA247IGc2,3,audio_features,spotify:track:08eReCl8B3bV1GA247IGc2,0.395
7FrZ7P6NCaBT3yqq7Dc8Mm,0.334,https://api.spotify.com/v1/audio-analysis/7FrZ7P6NCaBT3yqq7Dc8Mm,3Nrfpe0tUJi4K4DXYWgMUX,BTS,11,0.527,1,232692,0.673,False,False,KRA381207646,https://api.spotify.com/v1/tracks/7FrZ7P6NCaBT3yqq7Dc8Mm,7FrZ7P6NCaBT3yqq7Dc8Mm,0,False,False,0,0.159,-5.401,0,Like (Slow Jam Remix),51,https://p.scdn.co/mp3-preview/ebe8377aaf7c6f55de9a2a325899042e83bdeea9?cid=b48aa986c53946d3b37781455e256dd4,0.196,99.606,4,True,https://api.spotify.com/v1/tracks/7FrZ7P6NCaBT3yqq7Dc8Mm,2,audio_features,spotify:track:7FrZ7P6NCaBT3yqq7Dc8Mm,0.657
3hm4axDodp2jFEDohQfXxV,0.605,https://api.spotify.com/v1/audio-analysis/3hm4axDodp2jFEDohQfXxV,1sjw4xq2pAWy5Vdgba5QAt,Henry,12,0.535,1,231643,0.463,False,False,KRC211700013,https://api.spotify.com/v1/tracks/3hm4axDodp2jFEDohQfXxV,3hm4axDodp2jFEDohQfXxV,0,False,False,7,0.124,-6.074,1,It's You,66,https://p.scdn.co/mp3-preview/73d2d608ad3c0977fd00877ac985a39d25bf5d12?cid=b48aa986c53946d3b37781455e256dd4,0.0251,75.997,4,True,https://api.spotify.com/v1/tracks/3hm4axDodp2jFEDohQfXxV,1,audio_features,spotify:track:3hm4axDodp2jFEDohQfXxV,0.297
2NvrIHgujKttUQyx2uUMY9,0.11,https://api.spotify.com/v1/audio-analysis/2NvrIHgujKttUQyx2uUMY9,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,12,0.455,1,219029,0.681,False,False,KRA381702573,https://api.spotify.com/v1/tracks/2NvrIHgujKttUQyx2uUMY9,2NvrIHgujKttUQyx2uUMY9,0,False,False,11,0.116,-5.224,1,Pinwheel,56,https://p.scdn.co/mp3-preview/7c270f9cd2fc09dfe13e497d514b62fdb81e3bce?cid=b48aa986c53946d3b37781455e256dd4,0.0532,173.889,4,True,https://api.spotify.com/v1/tracks/2NvrIHgujKttUQyx2uUMY9,8,audio_features,spotify:track:2NvrIHgujKttUQyx2uUMY9,0.366
7rLvsAO1yb7ElxPhkz60qh,0.103,https://api.spotify.com/v1/audio-analysis/7rLvsAO1yb7ElxPhkz60qh,"0UEP2XBR9aC5NBKcAKnBIq, 4ufh0WuMZh6y4Dmdnklvdl, 5t0Js3X9t4wpgXGlaiTFe6","CHEN, BAEKHYUN, XIUMIN",17,0.533,1,196549,0.838,False,False,KRA491600494,https://api.spotify.com/v1/tracks/7rLvsAO1yb7ElxPhkz60qh,7rLvsAO1yb7ElxPhkz60qh,0,False,False,0,0.394,-3.722,1,For You,61,https://p.scdn.co/mp3-preview/6fa2656782fcb8d419ce70fccc12ad3b64229829?cid=b48aa986c53946d3b37781455e256dd4,0.0319,75.013,4,True,https://api.spotify.com/v1/tracks/7rLvsAO1yb7ElxPhkz60qh,1,audio_features,spotify:track:7rLvsAO1yb7ElxPhkz60qh,0.451
73szhI6oOawKlv6AxgHIS8,0.467,https://api.spotify.com/v1/audio-analysis/73szhI6oOawKlv6AxgHIS8,4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,11,0.621,1,279719,0.673,False,False,KRA401600294,https://api.spotify.com/v1/tracks/73szhI6oOawKlv6AxgHIS8,73szhI6oOawKlv6AxgHIS8,0,False,False,1,0.323,-3.194,0,LAST DANCE,64,https://p.scdn.co/mp3-preview/9ed22c59f03bd3255962d7bdc56a63ddd62e534c?cid=b48aa986c53946d3b37781455e256dd4,0.0606,143.889,4,True,https://api.spotify.com/v1/tracks/73szhI6oOawKlv6AxgHIS8,2,audio_features,spotify:track:73szhI6oOawKlv6AxgHIS8,0.289
5ptViFrfoKdGPTdd9oQCwr,0.603,https://api.spotify.com/v1/audio-analysis/5ptViFrfoKdGPTdd9oQCwr,3cjEqqelV9zb4BYE3qDQ4O,EXO,17,0.38,1,264366,0.439,False,False,KRA301700672,https://api.spotify.com/v1/tracks/5ptViFrfoKdGPTdd9oQCwr,5ptViFrfoKdGPTdd9oQCwr,0,False,False,3,0.133,-5.529,1,Universe,61,https://p.scdn.co/mp3-preview/1906b417abfabfea0da8d0b1833db7291fff4e28?cid=b48aa986c53946d3b37781455e256dd4,0.0314,139.805,4,True,https://api.spotify.com/v1/tracks/5ptViFrfoKdGPTdd9oQCwr,1,audio_features,spotify:track:5ptViFrfoKdGPTdd9oQCwr,0.146
5pesNiBKAx8JNwK2mQ2HEc,0.235,https://api.spotify.com/v1/audio-analysis/5pesNiBKAx8JNwK2mQ2HEc,3cjEqqelV9zb4BYE3qDQ4O,EXO,11,0.629,1,218090,0.575,False,False,KRA301700674,https://api.spotify.com/v1/tracks/5pesNiBKAx8JNwK2mQ2HEc,5pesNiBKAx8JNwK2mQ2HEc,0,False,False,6,0.0935,-5.763,0,지나갈 테니 Been Through,59,https://p.scdn.co/mp3-preview/b5970e9a6e8f45586fd423e470655a8edd95524b?cid=b48aa986c53946d3b37781455e256dd4,0.0354,136.053,4,True,https://api.spotify.com/v1/tracks/5pesNiBKAx8JNwK2mQ2HEc,3,audio_features,spotify:track:5pesNiBKAx8JNwK2mQ2HEc,0.239
2yAr91sJO2OQinZLghgnzr,0.0149,https://api.spotify.com/v1/audio-analysis/2yAr91sJO2OQinZLghgnzr,0b1sIQumIAsNbqAoIClSpy,j-hope,26,0.499,1,90540,0.394,False,False,QMDA61890757,https://api.spotify.com/v1/tracks/2yAr91sJO2OQinZLghgnzr,2yAr91sJO2OQinZLghgnzr,0.901,False,False,9,0.309,-10.202,0,Blue Side (Outro),65,https://p.scdn.co/mp3-preview/6eeb4ecbf7dc0689fa84b8185873e2584f9f0a61?cid=b48aa986c53946d3b37781455e256dd4,0.0261,80.466,4,True,https://api.spotify.com/v1/tracks/2yAr91sJO2OQinZLghgnzr,7,audio_features,spotify:track:2yAr91sJO2OQinZLghgnzr,0.0812
6N0uDUUQRQd7lIIFU2aaEQ,0.486,https://api.spotify.com/v1/audio-analysis/6N0uDUUQRQd7lIIFU2aaEQ,2FLqlgckDKdmpBrvLAT5BM,Eric Nam,13,0.392,1,227236,0.56,False,False,KRA491700421,https://api.spotify.com/v1/tracks/6N0uDUUQRQd7lIIFU2aaEQ,6N0uDUUQRQd7lIIFU2aaEQ,0,False,False,1,0.108,-7.378,1,Hold Me,57,https://p.scdn.co/mp3-preview/e059002934839db58f54db110a9d657407f21f60?cid=b48aa986c53946d3b37781455e256dd4,0.0546,127.938,3,True,https://api.spotify.com/v1/tracks/6N0uDUUQRQd7lIIFU2aaEQ,1,audio_features,spotify:track:6N0uDUUQRQd7lIIFU2aaEQ,0.21
4cwCVB09LU2UGNwVsWiTgW,0.127,https://api.spotify.com/v1/audio-analysis/4cwCVB09LU2UGNwVsWiTgW,5TnQc2N1iKlFjYD7CPGvFc,Day6,12,0.419,1,218737,0.532,False,False,US5TA1700092,https://api.spotify.com/v1/tracks/4cwCVB09LU2UGNwVsWiTgW,4cwCVB09LU2UGNwVsWiTgW,0,False,False,5,0.0785,-4.759,0,누군가 필요해 I Need Somebody,61,https://p.scdn.co/mp3-preview/1739d2dbe3c6644c975ffae44b7972f4e815fffb?cid=b48aa986c53946d3b37781455e256dd4,0.0344,184.197,4,True,https://api.spotify.com/v1/tracks/4cwCVB09LU2UGNwVsWiTgW,12,audio_features,spotify:track:4cwCVB09LU2UGNwVsWiTgW,0.337
54SuHqxVjZVNDyIUVpSgpJ,0.462,https://api.spotify.com/v1/audio-analysis/54SuHqxVjZVNDyIUVpSgpJ,5na1LmEmK2VzNLje9snJYW,The Rose,11,0.379,1,215475,0.631,False,False,KRNAR1705179,https://api.spotify.com/v1/tracks/54SuHqxVjZVNDyIUVpSgpJ,54SuHqxVjZVNDyIUVpSgpJ,0,False,False,10,0.305,-4.701,1,sorry,60,https://p.scdn.co/mp3-preview/e633d1604d4f2c036e8523bc8ba0464343fc611d?cid=b48aa986c53946d3b37781455e256dd4,0.0339,173.896,4,True,https://api.spotify.com/v1/tracks/54SuHqxVjZVNDyIUVpSgpJ,4,audio_features,spotify:track:54SuHqxVjZVNDyIUVpSgpJ,0.359
5cQB9fbuQCz4muQUFkv3rR,0.445,https://api.spotify.com/v1/audio-analysis/5cQB9fbuQCz4muQUFkv3rR,3Nrfpe0tUJi4K4DXYWgMUX,BTS,30,0.347,1,276708,0.578,False,False,QM6MZ1886132,https://api.spotify.com/v1/tracks/5cQB9fbuQCz4muQUFkv3rR,5cQB9fbuQCz4muQUFkv3rR,0,False,False,8,0.231,-7.525,1,Serendipity (Full Length Edition),74,https://p.scdn.co/mp3-preview/95e8e219ea5f65efec586c20fcf0cdb32e993b2c?cid=b48aa986c53946d3b37781455e256dd4,0.0626,86.73,5,True,https://api.spotify.com/v1/tracks/5cQB9fbuQCz4muQUFkv3rR,3,audio_features,spotify:track:5cQB9fbuQCz4muQUFkv3rR,0.226
7L8hkKW4hnemNfuOfEZcle,0.29,https://api.spotify.com/v1/audio-analysis/7L8hkKW4hnemNfuOfEZcle,3Nrfpe0tUJi4K4DXYWgMUX,BTS,29,0.509,1,240362,0.558,False,False,QM6MZ1886142,https://api.spotify.com/v1/tracks/7L8hkKW4hnemNfuOfEZcle,7L8hkKW4hnemNfuOfEZcle,0,False,False,2,0.131,-6.369,0,Epiphany,74,https://p.scdn.co/mp3-preview/9ad6f3f25565ab58c0a83f2e4b486b9b2ef3bfd2?cid=b48aa986c53946d3b37781455e256dd4,0.0276,135.879,4,True,https://api.spotify.com/v1/tracks/7L8hkKW4hnemNfuOfEZcle,13,audio_features,spotify:track:7L8hkKW4hnemNfuOfEZcle,0.327
1ZPpGPko8oULTmi34rozMh,0.181,https://api.spotify.com/v1/audio-analysis/1ZPpGPko8oULTmi34rozMh,3Nrfpe0tUJi4K4DXYWgMUX,BTS,15,0.707,1,246334,0.791,False,False,QM6MZ1886140,https://api.spotify.com/v1/tracks/1ZPpGPko8oULTmi34rozMh,1ZPpGPko8oULTmi34rozMh,0,False,False,5,0.102,-4.481,0,Trivia 轉 : Seesaw,74,https://p.scdn.co/mp3-preview/f9a86463780a6dd6c53d31868ab6e02b13cf413a?cid=b48aa986c53946d3b37781455e256dd4,0.035,106.985,4,True,https://api.spotify.com/v1/tracks/1ZPpGPko8oULTmi34rozMh,11,audio_features,spotify:track:1ZPpGPko8oULTmi34rozMh,0.678
3gpU0uqDonMBKEcJu4Rzsf,0.554,https://api.spotify.com/v1/audio-analysis/3gpU0uqDonMBKEcJu4Rzsf,3Nrfpe0tUJi4K4DXYWgMUX,BTS,11,0.775,1,196998,0.271,False,False,QM6MZ1886137,https://api.spotify.com/v1/tracks/3gpU0uqDonMBKEcJu4Rzsf,3gpU0uqDonMBKEcJu4Rzsf,0.00285,False,False,1,0.112,-9.131,0,Singularity,72,https://p.scdn.co/mp3-preview/c48422737e521a89037f06d34b12164c7c25fae2?cid=b48aa986c53946d3b37781455e256dd4,0.092,104.001,3,True,https://api.spotify.com/v1/tracks/3gpU0uqDonMBKEcJu4Rzsf,8,audio_features,spotify:track:3gpU0uqDonMBKEcJu4Rzsf,0.204
