song.id,acousticness,analysis_url,artist.id,artist.name,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,isBanger,is_local,key,linked_from,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
6MMikkxsR7ELTD1w9IKDdC,0.633,https://api.spotify.com/v1/audio-analysis/6MMikkxsR7ELTD1w9IKDdC,"2gqd19ANv8aoJ5mzI3DaZo, 39ZQx0618UYVBgGTDOJ2ds, 0DnLgFtmqEF4DLwRQa1cXQ","Slowy, FloFilz, 12Vince",19,0.797,1,146307,0.355,False,False,DELJ81470945,https://api.spotify.com/v1/tracks/6MMikkxsR7ELTD1w9IKDdC,6MMikkxsR7ELTD1w9IKDdC,0.00152,False,False,11,,0.122,-8.615,1,Showdown - Instrumental,48,https://p.scdn.co/mp3-preview/398546a8722602f3ab16821681a8c3f838951d80?cid=b48aa986c53946d3b37781455e256dd4,0.138,82.046,4,True,https://api.spotify.com/v1/tracks/6MMikkxsR7ELTD1w9IKDdC,2,audio_features,spotify:track:6MMikkxsR7ELTD1w9IKDdC,0.604
55dDqcILx5XxdVtDKJWxvW,0.00175,https://api.spotify.com/v1/audio-analysis/55dDqcILx5XxdVtDKJWxvW,2cg9jlWp1QRc0Sk6kTp9Ez,Stan Forebee,17,0.753,1,186000,0.235,False,False,QMFMF1381432,https://api.spotify.com/v1/tracks/55dDqcILx5XxdVtDKJWxvW,55dDqcILx5XxdVtDKJWxvW,0.221,False,False,0,,0.085,-11.306,1,Life's Perspective,2,,0.0655,93.995,4,True,https://api.spotify.com/v1/tracks/55dDqcILx5XxdVtDKJWxvW,11,audio_features,spotify:track:55dDqcILx5XxdVtDKJWxvW,0.396
6AyPVrK3KDF1HolV0U8fZU,0.489,https://api.spotify.com/v1/audio-analysis/6AyPVrK3KDF1HolV0U8fZU,38OPqGlHHCPAsL87VM10Su,Twit One,11,0.655,1,99209,0.426,False,False,DEGC61401375,https://api.spotify.com/v1/tracks/6AyPVrK3KDF1HolV0U8fZU,6AyPVrK3KDF1HolV0U8fZU,0.000779,False,False,3,,0.151,-10.86,1,Roy Roy,3,,0.0563,156.949,4,True,https://api.spotify.com/v1/tracks/6AyPVrK3KDF1HolV0U8fZU,9,audio_features,spotify:track:6AyPVrK3KDF1HolV0U8fZU,0.36
76EM16QuWcpxy3bjSlAVEa,0.0172,https://api.spotify.com/v1/audio-analysis/76EM16QuWcpxy3bjSlAVEa,225l1KEprObX8xgl8xo2Gc,BluntOne,14,0.461,1,82474,0.255,False,False,DEQ121534447,https://api.spotify.com/v1/tracks/76EM16QuWcpxy3bjSlAVEa,76EM16QuWcpxy3bjSlAVEa,0.572,False,False,7,,0.0967,-8.256,0,Passing By,42,https://p.scdn.co/mp3-preview/8f7b314f9c90975495d450caa036af58051b15a6?cid=b48aa986c53946d3b37781455e256dd4,0.0492,156.771,4,True,https://api.spotify.com/v1/tracks/76EM16QuWcpxy3bjSlAVEa,23,audio_features,spotify:track:76EM16QuWcpxy3bjSlAVEa,0.848
2IYPP086c5gi0bYJx5ZMaD,0.279,https://api.spotify.com/v1/audio-analysis/2IYPP086c5gi0bYJx5ZMaD,39ZQx0618UYVBgGTDOJ2ds,FloFilz,12,0.718,1,170452,0.543,False,False,DEGC61601709,https://api.spotify.com/v1/tracks/2IYPP086c5gi0bYJx5ZMaD,2IYPP086c5gi0bYJx5ZMaD,0.837,False,False,10,,0.0986,-9.855,0,Jooly,1,,0.0719,84.996,4,True,https://api.spotify.com/v1/tracks/2IYPP086c5gi0bYJx5ZMaD,9,audio_features,spotify:track:2IYPP086c5gi0bYJx5ZMaD,0.611
1cr6RevqOZpyurH9xLe5FH,0.541,https://api.spotify.com/v1/audio-analysis/1cr6RevqOZpyurH9xLe5FH,6DnF6PBcTSsEZuEjXpK0gX,Harris Cole,18,0.638,1,196364,0.141,False,False,UST8K1687145,https://api.spotify.com/v1/tracks/1cr6RevqOZpyurH9xLe5FH,1cr6RevqOZpyurH9xLe5FH,0.134,False,False,5,,0.0331,-16.81,0,Girls,45,https://p.scdn.co/mp3-preview/725acf94ba2f4760a6b4cddd06096beeb5f82927?cid=b48aa986c53946d3b37781455e256dd4,0.211,87.762,4,True,https://api.spotify.com/v1/tracks/1cr6RevqOZpyurH9xLe5FH,6,audio_features,spotify:track:1cr6RevqOZpyurH9xLe5FH,0.54
5dLcC66PIrmjahWRYyM1KV,0.106,https://api.spotify.com/v1/audio-analysis/5dLcC66PIrmjahWRYyM1KV,225l1KEprObX8xgl8xo2Gc,BluntOne,11,0.699,1,131436,0.343,False,False,DEQ121534439,https://api.spotify.com/v1/tracks/5dLcC66PIrmjahWRYyM1KV,5dLcC66PIrmjahWRYyM1KV,0.0985,False,False,10,,0.122,-12.072,1,Namivanhe,41,https://p.scdn.co/mp3-preview/8ea280d2787266ef51fb6dfdbdf01d6c3136bcbb?cid=b48aa986c53946d3b37781455e256dd4,0.0795,83.996,4,True,https://api.spotify.com/v1/tracks/5dLcC66PIrmjahWRYyM1KV,15,audio_features,spotify:track:5dLcC66PIrmjahWRYyM1KV,0.562
6xNPdexr5cl38HgP6wHiXP,0.119,https://api.spotify.com/v1/audio-analysis/6xNPdexr5cl38HgP6wHiXP,5HuuQuiLH7Jh8J1WtpGHhv,A June & J Beat,17,0.772,1,208794,0.625,False,False,USLZJ1632622,https://api.spotify.com/v1/tracks/6xNPdexr5cl38HgP6wHiXP,6xNPdexr5cl38HgP6wHiXP,0.918,False,False,1,,0.0929,-3.359,0,Saturday Night Movies,1,,0.0298,90.017,4,True,https://api.spotify.com/v1/tracks/6xNPdexr5cl38HgP6wHiXP,13,audio_features,spotify:track:6xNPdexr5cl38HgP6wHiXP,0.804
4s2lS4q7UAwpqynFpxCKjH,0.68,https://api.spotify.com/v1/audio-analysis/4s2lS4q7UAwpqynFpxCKjH,1EJzWKVDeysgbyuZGfEFde,The Deli,19,0.628,1,163281,0.278,False,False,UST8K1674333,https://api.spotify.com/v1/tracks/4s2lS4q7UAwpqynFpxCKjH,4s2lS4q7UAwpqynFpxCKjH,0.891,False,False,7,,0.0802,-9.823,0,Tyner,47,https://p.scdn.co/mp3-preview/c42b16162b97af83d9c5e7ee304f0062f4748cdc?cid=b48aa986c53946d3b37781455e256dd4,0.234,176.004,4,True,https://api.spotify.com/v1/tracks/4s2lS4q7UAwpqynFpxCKjH,2,audio_features,spotify:track:4s2lS4q7UAwpqynFpxCKjH,0.369
07qGpzF6PfjoAytxpl29nJ,0.78,https://api.spotify.com/v1/audio-analysis/07qGpzF6PfjoAytxpl29nJ,4UpdjtYWiLUuaFT18TefcK,wüsh,14,0.577,1,82779,0.404,False,False,DEQ121642428,https://api.spotify.com/v1/tracks/07qGpzF6PfjoAytxpl29nJ,07qGpzF6PfjoAytxpl29nJ,0.93,False,False,2,,0.274,-7.058,1,Palms,39,https://p.scdn.co/mp3-preview/33bd831c3fc78882ff1730186c48d4f850de2fa4?cid=b48aa986c53946d3b37781455e256dd4,0.374,80.265,4,True,https://api.spotify.com/v1/tracks/07qGpzF6PfjoAytxpl29nJ,12,audio_features,spotify:track:07qGpzF6PfjoAytxpl29nJ,0.659
2aitAdHyBLIOqMBPdd4DM3,0.619,https://api.spotify.com/v1/audio-analysis/2aitAdHyBLIOqMBPdd4DM3,1EJzWKVDeysgbyuZGfEFde,The Deli,23,0.746,1,93095,0.481,False,False,UST8K1674349,https://api.spotify.com/v1/tracks/2aitAdHyBLIOqMBPdd4DM3,2aitAdHyBLIOqMBPdd4DM3,0.84,False,False,11,,0.103,-7.575,1,Pastels2,46,https://p.scdn.co/mp3-preview/73527fae387908777ee6e8989d8e5b0e7ac2e631?cid=b48aa986c53946d3b37781455e256dd4,0.19,167.958,4,True,https://api.spotify.com/v1/tracks/2aitAdHyBLIOqMBPdd4DM3,18,audio_features,spotify:track:2aitAdHyBLIOqMBPdd4DM3,0.941
1vDrzGMOVfZWXHmt0XFZTz,0.0428,https://api.spotify.com/v1/audio-analysis/1vDrzGMOVfZWXHmt0XFZTz,2JPBDCZC133viR1884BIEi,Poptartpete,13,0.729,1,84403,0.388,False,False,GBLFP1649148,https://api.spotify.com/v1/tracks/1vDrzGMOVfZWXHmt0XFZTz,1vDrzGMOVfZWXHmt0XFZTz,0.914,False,False,7,,0.0886,-15.254,1,Vegans Suck,38,https://p.scdn.co/mp3-preview/2d1b58fd937c3d2effa7b8436b5cecdaed0507e1?cid=b48aa986c53946d3b37781455e256dd4,0.176,81.12,4,True,https://api.spotify.com/v1/tracks/1vDrzGMOVfZWXHmt0XFZTz,15,audio_features,spotify:track:1vDrzGMOVfZWXHmt0XFZTz,0.943
6IFEVo4pLKw67EYa1iEDle,0.232,https://api.spotify.com/v1/audio-analysis/6IFEVo4pLKw67EYa1iEDle,1EJzWKVDeysgbyuZGfEFde,The Deli,20,0.661,1,159832,0.282,False,False,UST8K1674337,https://api.spotify.com/v1/tracks/6IFEVo4pLKw67EYa1iEDle,6IFEVo4pLKw67EYa1iEDle,0.892,False,False,0,,0.0989,-9.295,1,12:05am,48,https://p.scdn.co/mp3-preview/bc07ef0dffbf95a00c609f671c07e1bbb4662831?cid=b48aa986c53946d3b37781455e256dd4,0.0776,90.532,4,True,https://api.spotify.com/v1/tracks/6IFEVo4pLKw67EYa1iEDle,6,audio_features,spotify:track:6IFEVo4pLKw67EYa1iEDle,0.332
2JzPMncjKjUpioKlRlnfGC,0.795,https://api.spotify.com/v1/audio-analysis/2JzPMncjKjUpioKlRlnfGC,6x5HLaMcoxaULXpgN0NJbb,Flughand,11,0.581,1,82124,0.147,False,False,DEQ121641205,https://api.spotify.com/v1/tracks/2JzPMncjKjUpioKlRlnfGC,2JzPMncjKjUpioKlRlnfGC,0.912,False,False,1,,0.118,-11.179,1,Edulis,38,https://p.scdn.co/mp3-preview/75ebe27d289d22e92a7622da250b440f63145e9e?cid=b48aa986c53946d3b37781455e256dd4,0.316,162.464,4,True,https://api.spotify.com/v1/tracks/2JzPMncjKjUpioKlRlnfGC,4,audio_features,spotify:track:2JzPMncjKjUpioKlRlnfGC,0.204
6YTmL5bbr8jt0y4v6qLWVe,0.109,https://api.spotify.com/v1/audio-analysis/6YTmL5bbr8jt0y4v6qLWVe,6kUTrXnsUI2CV5qUHKgp0m,Gorila,14,0.742,1,163197,0.798,False,False,TCACT1675575,https://api.spotify.com/v1/tracks/6YTmL5bbr8jt0y4v6qLWVe,6YTmL5bbr8jt0y4v6qLWVe,0.262,False,False,7,,0.212,-6.855,1,Tidegus,0,,0.282,84.6,4,True,https://api.spotify.com/v1/tracks/6YTmL5bbr8jt0y4v6qLWVe,3,audio_features,spotify:track:6YTmL5bbr8jt0y4v6qLWVe,0.396
014S84Cgs1uGmWOIW6V9U9,0.00978,https://api.spotify.com/v1/audio-analysis/014S84Cgs1uGmWOIW6V9U9,3BeQqzKdlARoOd6y30kCO2,Pete Rock,14,0.724,1,341200,0.616,False,False,GBEQT0100001,https://api.spotify.com/v1/tracks/014S84Cgs1uGmWOIW6V9U9,014S84Cgs1uGmWOIW6V9U9,0.887,False,False,10,,0.288,-7.782,0,A Little Soul,19,,0.08,181.543,4,True,https://api.spotify.com/v1/tracks/014S84Cgs1uGmWOIW6V9U9,1,audio_features,spotify:track:014S84Cgs1uGmWOIW6V9U9,0.711
3fQLTeJcZHO3uXf5CslPSV,0.0515,https://api.spotify.com/v1/audio-analysis/3fQLTeJcZHO3uXf5CslPSV,4F8O7axjzw3z0xVPRG8JFS,DJ Mitsu The Beats,15,0.739,1,148594,0.825,False,False,JPP951200069,https://api.spotify.com/v1/tracks/3fQLTeJcZHO3uXf5CslPSV,3fQLTeJcZHO3uXf5CslPSV,0.852,False,False,5,,0.119,-6.304,1,A Little Piano,47,https://p.scdn.co/mp3-preview/5176aef64e7d08e2153b4a2a4e072225854478ee?cid=b48aa986c53946d3b37781455e256dd4,0.0506,98.029,4,True,https://api.spotify.com/v1/tracks/3fQLTeJcZHO3uXf5CslPSV,7,audio_features,spotify:track:3fQLTeJcZHO3uXf5CslPSV,0.76
0K396v9ngKrZd61ANK8zVh,0.0174,https://api.spotify.com/v1/audio-analysis/0K396v9ngKrZd61ANK8zVh,56j1OkSq0AMCgZGKVNc8GP,Samiyam,11,0.315,1,143232,0.483,False,False,QMHG41328011,https://api.spotify.com/v1/tracks/0K396v9ngKrZd61ANK8zVh,0K396v9ngKrZd61ANK8zVh,0.5,False,False,11,,0.133,-10.1,0,Italy,0,,0.1,71.234,4,True,https://api.spotify.com/v1/tracks/0K396v9ngKrZd61ANK8zVh,11,audio_features,spotify:track:0K396v9ngKrZd61ANK8zVh,0.649
72ihv6PJVl5xSW1H9dk6mU,0.914,https://api.spotify.com/v1/audio-analysis/72ihv6PJVl5xSW1H9dk6mU,4YUBqnGDhH4JphZIhi9cdB,Laxcity,11,0.547,1,85569,0.182,False,False,QM2PV1777690,https://api.spotify.com/v1/tracks/72ihv6PJVl5xSW1H9dk6mU,72ihv6PJVl5xSW1H9dk6mU,0.959,False,False,11,,0.103,-18.322,0,Insult (Intro),31,https://p.scdn.co/mp3-preview/6d8f9c88014dd91f506504d237cffeecc73cae40?cid=b48aa986c53946d3b37781455e256dd4,0.101,59.949,3,True,https://api.spotify.com/v1/tracks/72ihv6PJVl5xSW1H9dk6mU,1,audio_features,spotify:track:72ihv6PJVl5xSW1H9dk6mU,0.188
6xJf051ARUF5VMNkmmBE6U,0.621,https://api.spotify.com/v1/audio-analysis/6xJf051ARUF5VMNkmmBE6U,3m1IaEwT7D9hFKOfpz5VHk,[bsd.u],12,0.815,1,96093,0.23,False,False,DEQ121643994,https://api.spotify.com/v1/tracks/6xJf051ARUF5VMNkmmBE6U,6xJf051ARUF5VMNkmmBE6U,0.62,False,False,1,,0.109,-11.59,0,Memories of You,0,,0.259,80.014,4,True,https://api.spotify.com/v1/tracks/6xJf051ARUF5VMNkmmBE6U,1,audio_features,spotify:track:6xJf051ARUF5VMNkmmBE6U,0.355
4SkTfsjWUy2rp40d2Ayfmv,0.616,https://api.spotify.com/v1/audio-analysis/4SkTfsjWUy2rp40d2Ayfmv,44insiIQApkRaCMIbuaISJ,Joey Pecoraro,30,0.661,1,255049,0.391,False,False,TCACX1752736,https://api.spotify.com/v1/tracks/4SkTfsjWUy2rp40d2Ayfmv,4SkTfsjWUy2rp40d2Ayfmv,0.856,False,False,4,,0.0878,-4.24,1,Tired Boy,56,https://p.scdn.co/mp3-preview/816e5ab707483de4601a93273a94f39bcb50867c?cid=b48aa986c53946d3b37781455e256dd4,0.0413,82.819,4,True,https://api.spotify.com/v1/tracks/4SkTfsjWUy2rp40d2Ayfmv,1,audio_features,spotify:track:4SkTfsjWUy2rp40d2Ayfmv,0.256
47FzdKITJJICfYZoKPaXOM,0.875,https://api.spotify.com/v1/audio-analysis/47FzdKITJJICfYZoKPaXOM,"66LYkcWVoSDVLuDajVymz4, 3fnAfDv9N9Vn7AjD5ZooGu, 5PrU358NsHcJcCB4WtOU4f","Ikane C., Januairy, Hey Nanou",11,0.599,1,160178,0.388,False,False,QZARB1840827,https://api.spotify.com/v1/tracks/47FzdKITJJICfYZoKPaXOM,47FzdKITJJICfYZoKPaXOM,0.773,False,False,8,,0.0988,-15.659,0,Yoshino,32,https://p.scdn.co/mp3-preview/30f8647ccdee20d43027eb8285d24035b7ae1f52?cid=b48aa986c53946d3b37781455e256dd4,0.0542,147.906,4,True,https://api.spotify.com/v1/tracks/47FzdKITJJICfYZoKPaXOM,1,audio_features,spotify:track:47FzdKITJJICfYZoKPaXOM,0.152
3l8ILux1wF7VJt8MJXmLyN,0.976,https://api.spotify.com/v1/audio-analysis/3l8ILux1wF7VJt8MJXmLyN,3h6h9sKnuag3EateK306Ew,Martin Landh,18,0.226,1,168353,0.0327,False,False,SE5Q51700026,https://api.spotify.com/v1/tracks/3l8ILux1wF7VJt8MJXmLyN,3l8ILux1wF7VJt8MJXmLyN,0.842,False,False,0,,0.0994,-22.473,1,At Last,36,,0.0343,71.92,1,True,https://api.spotify.com/v1/tracks/3l8ILux1wF7VJt8MJXmLyN,1,audio_features,spotify:track:3l8ILux1wF7VJt8MJXmLyN,0.0354
2ZWlPOoWh0626oTaHrnl2a,0.782,https://api.spotify.com/v1/audio-analysis/2ZWlPOoWh0626oTaHrnl2a,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,41,0.567,1,249191,0.388,False,True,QZ5C81600002,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,2ZWlPOoWh0626oTaHrnl2a,0.000309,False,False,9,,0.248,-9.579,0,Ivy,77,https://p.scdn.co/mp3-preview/1faa6f5d71e4993a75450736b2b023ef5888f42f?cid=b48aa986c53946d3b37781455e256dd4,0.0384,116.362,4,True,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,2,audio_features,spotify:track:2ZWlPOoWh0626oTaHrnl2a,0.452
3kxfsdsCpFgN412fpnW85Y,0.172,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,42,0.745,1,326933,0.356,False,True,USYAH1600107,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,3kxfsdsCpFgN412fpnW85Y,0.00943,False,False,1,,0.123,-10.425,1,Redbone,72,,0.0941,160.033,4,True,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,6,audio_features,spotify:track:3kxfsdsCpFgN412fpnW85Y,0.607
6olUplztLFFfU7fMYmFXOP,0.0972,https://api.spotify.com/v1/audio-analysis/6olUplztLFFfU7fMYmFXOP,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,22,0.699,1,252013,0.601,False,False,USYAH1400031,https://api.spotify.com/v1/tracks/6olUplztLFFfU7fMYmFXOP,6olUplztLFFfU7fMYmFXOP,1.17e-05,False,False,0,,0.562,-6.48,1,Sober,64,,0.0304,98.04,4,True,https://api.spotify.com/v1/tracks/6olUplztLFFfU7fMYmFXOP,1,audio_features,spotify:track:6olUplztLFFfU7fMYmFXOP,0.434
66wkCYWlXzSTQAfnsPBptt,0.627,https://api.spotify.com/v1/audio-analysis/66wkCYWlXzSTQAfnsPBptt,"4LLpKhyESsyAXpc4laK94U, 66CXWjxzNUsdJxJ2JdwvnR","Mac Miller, Ariana Grande",18,0.861,1,216000,0.33,False,False,USWB11601441,https://api.spotify.com/v1/tracks/66wkCYWlXzSTQAfnsPBptt,66wkCYWlXzSTQAfnsPBptt,1.93e-06,False,False,6,,0.14,-7.194,1,My Favorite Part,76,https://p.scdn.co/mp3-preview/97dadcaa4a600d2e8ad1e28d2e66f04ac051c268?cid=b48aa986c53946d3b37781455e256dd4,0.0526,95.016,4,True,https://api.spotify.com/v1/tracks/66wkCYWlXzSTQAfnsPBptt,9,audio_features,spotify:track:66wkCYWlXzSTQAfnsPBptt,0.718
5iUQMwxUPdJBFeGkePtM66,0.00826,https://api.spotify.com/v1/audio-analysis/5iUQMwxUPdJBFeGkePtM66,"4LLpKhyESsyAXpc4laK94U, 3jK9MiCrA42lLAdMGUZpwa","Mac Miller, Anderson .Paak",13,0.836,1,305350,0.67,False,True,USWB11601217,https://api.spotify.com/v1/tracks/5iUQMwxUPdJBFeGkePtM66,5iUQMwxUPdJBFeGkePtM66,0.000355,False,False,5,,0.0837,-6.907,0,Dang! (feat. Anderson .Paak),75,https://p.scdn.co/mp3-preview/3e1d6ac23099c42068fff3f52c3fa8ddad86d36f?cid=b48aa986c53946d3b37781455e256dd4,0.23,107.018,4,True,https://api.spotify.com/v1/tracks/5iUQMwxUPdJBFeGkePtM66,2,audio_features,spotify:track:5iUQMwxUPdJBFeGkePtM66,0.556
3eze1OsZ1rqeXkKStNfTmi,0.716,https://api.spotify.com/v1/audio-analysis/3eze1OsZ1rqeXkKStNfTmi,"1anyVhU62p31KFi8MEzkbf, 1uNFoZAHBGtllmzznpCI3s, 23sYU61n9f1CzYi8NJhAXS","Chance the Rapper, Justin Bieber, Towkio",30,0.505,1,219683,0.397,False,True,TCACO1667440,https://api.spotify.com/v1/tracks/3eze1OsZ1rqeXkKStNfTmi,3eze1OsZ1rqeXkKStNfTmi,0,False,False,5,,0.0853,-9.349,1,Juke Jam (feat. Justin Bieber & Towkio),74,https://p.scdn.co/mp3-preview/c60b5e2b4e87e46243c83c1fa0c3a5f0cb2f890b?cid=b48aa986c53946d3b37781455e256dd4,0.324,95.063,1,True,https://api.spotify.com/v1/tracks/3eze1OsZ1rqeXkKStNfTmi,9,audio_features,spotify:track:3eze1OsZ1rqeXkKStNfTmi,0.558
3ZLyt2ndLFBh148XRYjYYZ,0.308,https://api.spotify.com/v1/audio-analysis/3ZLyt2ndLFBh148XRYjYYZ,"1anyVhU62p31KFi8MEzkbf, 5K4W6rqBFWDnAN6FQUkS6x, 6e64nPdtxyICfh90RJukpg","Chance the Rapper, Kanye West, Chicago Children's Choir",11,0.531,1,203794,0.544,False,False,TCACO1667414,https://api.spotify.com/v1/tracks/3ZLyt2ndLFBh148XRYjYYZ,3ZLyt2ndLFBh148XRYjYYZ,1.89e-06,False,False,0,,0.0835,-8.615,0,All We Got (feat. Kanye West & Chicago Children's Choir),68,https://p.scdn.co/mp3-preview/c923136e7435cf39491ed17b031043d0bf811fe2?cid=b48aa986c53946d3b37781455e256dd4,0.462,131.921,4,True,https://api.spotify.com/v1/tracks/3ZLyt2ndLFBh148XRYjYYZ,1,audio_features,spotify:track:3ZLyt2ndLFBh148XRYjYYZ,0.398
6m9qPYXmhge2QhBLfFKnVF,0.947,https://api.spotify.com/v1/audio-analysis/6m9qPYXmhge2QhBLfFKnVF,1anyVhU62p31KFi8MEzkbf,Chance the Rapper,29,0.461,1,257775,0.293,False,False,TCACO1667432,https://api.spotify.com/v1/tracks/6m9qPYXmhge2QhBLfFKnVF,6m9qPYXmhge2QhBLfFKnVF,9.95e-06,False,False,6,,0.0936,-9.52,1,Same Drugs,71,https://p.scdn.co/mp3-preview/116b11ee5bc2e0d2426237949d8cee72a7cbc06d?cid=b48aa986c53946d3b37781455e256dd4,0.0555,180.297,4,True,https://api.spotify.com/v1/tracks/6m9qPYXmhge2QhBLfFKnVF,6,audio_features,spotify:track:6m9qPYXmhge2QhBLfFKnVF,0.531
7eqoqGkKwgOaWNNHx90uEZ,0.42,https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,40,0.466,1,307151,0.548,False,True,QZ5C81600009,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,7eqoqGkKwgOaWNNHx90uEZ,1.01e-06,False,False,5,,0.113,-9.362,0,Nights,78,https://p.scdn.co/mp3-preview/43abb77afc35b8eced064a1b062921a13f5c7b15?cid=b48aa986c53946d3b37781455e256dd4,0.118,89.815,4,True,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,9,audio_features,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,0.423
2Ch7LmS7r2Gy2kc64wv3Bz,0.111,https://api.spotify.com/v1/audio-analysis/2Ch7LmS7r2Gy2kc64wv3Bz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,20,0.586,1,260253,0.525,False,False,USUG11601011,https://api.spotify.com/v1/tracks/2Ch7LmS7r2Gy2kc64wv3Bz,2Ch7LmS7r2Gy2kc64wv3Bz,0,False,False,1,,0.134,-7.163,0,Die For You,78,https://p.scdn.co/mp3-preview/e49424092c7cdea09768fa9d91195beeaab9b0ae?cid=b48aa986c53946d3b37781455e256dd4,0.0615,133.629,4,True,https://api.spotify.com/v1/tracks/2Ch7LmS7r2Gy2kc64wv3Bz,17,audio_features,spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,0.508
43PuMrRfbyyuz4QpZ3oAwN,0.108,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,33,0.53,1,194613,0.433,False,True,USRC11502185,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,43PuMrRfbyyuz4QpZ3oAwN,0,False,False,6,,0.135,-10.598,1,Exchange,81,https://p.scdn.co/mp3-preview/924cf0f5d82ac72294253a914bf6da9ce01063b9?cid=b48aa986c53946d3b37781455e256dd4,0.185,160.14,4,True,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,3,audio_features,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,0.274
3pXF1nA74528Edde4of9CC,0.222,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,25,0.765,1,198293,0.356,False,True,USRC11501051,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,3pXF1nA74528Edde4of9CC,0,False,False,11,,0.0963,-5.556,0,Don't,80,https://p.scdn.co/mp3-preview/5ab22367ec125e114c0b3bb8b4f7223ceabb6514?cid=b48aa986c53946d3b37781455e256dd4,0.196,97.001,4,True,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,5,audio_features,spotify:track:3pXF1nA74528Edde4of9CC,0.19
5rgrBsAFYMun6yhtnLKRPz,0.344,https://api.spotify.com/v1/audio-analysis/5rgrBsAFYMun6yhtnLKRPz,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,17,0.538,1,249320,0.449,False,False,USRC11502201,https://api.spotify.com/v1/tracks/5rgrBsAFYMun6yhtnLKRPz,5rgrBsAFYMun6yhtnLKRPz,0,False,False,1,,0.157,-8.078,1,Right My Wrongs,74,https://p.scdn.co/mp3-preview/bfebcd3cf972bed24645e98029e3188f86b36437?cid=b48aa986c53946d3b37781455e256dd4,0.0463,132.639,4,True,https://api.spotify.com/v1/tracks/5rgrBsAFYMun6yhtnLKRPz,14,audio_features,spotify:track:5rgrBsAFYMun6yhtnLKRPz,0.27
5iSEsR6NKjlC9SrIJkyL3k,0.511,https://api.spotify.com/v1/audio-analysis/5iSEsR6NKjlC9SrIJkyL3k,"0fA0VVWsXO9YnASrzqfmYu, 0SwO7SWeDHJijQ3XNS7xEE, 57dN52uHvrHOxijzpIgu3E","Kid Cudi, MGMT, Ratatat",16,0.629,1,295293,0.622,False,True,USUM70981907,https://api.spotify.com/v1/tracks/5iSEsR6NKjlC9SrIJkyL3k,5iSEsR6NKjlC9SrIJkyL3k,0.000174,False,False,0,,0.383,-8.906,1,Pursuit Of Happiness (Nightmare),72,https://p.scdn.co/mp3-preview/23fffb5f412420e0b887aea26907b21af99030c7?cid=b48aa986c53946d3b37781455e256dd4,0.0404,115.293,4,True,https://api.spotify.com/v1/tracks/5iSEsR6NKjlC9SrIJkyL3k,13,audio_features,spotify:track:5iSEsR6NKjlC9SrIJkyL3k,0.264
35xSkNIXi504fcEwz9USRB,0.849,https://api.spotify.com/v1/audio-analysis/35xSkNIXi504fcEwz9USRB,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,17,0.444,1,257380,0.287,False,True,QZ5C81600005,https://api.spotify.com/v1/tracks/35xSkNIXi504fcEwz9USRB,35xSkNIXi504fcEwz9USRB,2.82e-06,False,False,5,,0.161,-10.631,0,Solo,71,https://p.scdn.co/mp3-preview/44b018025d71c874bd4c18088513b2e7e5a604c6?cid=b48aa986c53946d3b37781455e256dd4,0.0375,124.027,4,True,https://api.spotify.com/v1/tracks/35xSkNIXi504fcEwz9USRB,5,audio_features,spotify:track:35xSkNIXi504fcEwz9USRB,0.246
