song.id,acousticness,analysis_url,artist.id,artist.name,isBanger,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,is_local,key,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
5Ohxk2dO5COHF1krpoPigN,0.0275,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,6KImCVD70vtIoJWnq6nGn3,Harry Styles,False,53,0.516,1,340707,0.595,False,False,USSM11703595,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,5Ohxk2dO5COHF1krpoPigN,0,False,5,0.109,-4.63,1,Sign of the Times,79,https://p.scdn.co/mp3-preview/af237206f611b722f48620ece049aff3b8650e77?cid=b48aa986c53946d3b37781455e256dd4,0.0313,119.972,4,True,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,2,audio_features,spotify:track:5Ohxk2dO5COHF1krpoPigN,0.222
3aLof1zmaQ0GLcAc9YQ3Fq,0.956,https://api.spotify.com/v1/audio-analysis/3aLof1zmaQ0GLcAc9YQ3Fq,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,False,11,0.177,1,357707,0.06,False,False,ITC490700125,https://api.spotify.com/v1/tracks/3aLof1zmaQ0GLcAc9YQ3Fq,3aLof1zmaQ0GLcAc9YQ3Fq,0.848,False,8,0.103,-25.377,1,Nuvole bianche,67,https://p.scdn.co/mp3-preview/421e1d6b1514982e078a9dc36b04e87284227402?cid=b48aa986c53946d3b37781455e256dd4,0.0574,136.248,1,True,https://api.spotify.com/v1/tracks/3aLof1zmaQ0GLcAc9YQ3Fq,12,audio_features,spotify:track:3aLof1zmaQ0GLcAc9YQ3Fq,0.0499
6sEz1Cd0HVXRXuvIw9zAmK,0.982,https://api.spotify.com/v1/audio-analysis/6sEz1Cd0HVXRXuvIw9zAmK,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,False,11,0.233,1,323933,0.127,False,False,ITC490600144,https://api.spotify.com/v1/tracks/6sEz1Cd0HVXRXuvIw9zAmK,6sEz1Cd0HVXRXuvIw9zAmK,0.846,False,2,0.0932,-28.498,1,Le onde,63,,0.0579,119.504,3,True,https://api.spotify.com/v1/tracks/6sEz1Cd0HVXRXuvIw9zAmK,2,audio_features,spotify:track:6sEz1Cd0HVXRXuvIw9zAmK,0.0453
57ebBLITHpRgRKGrlbxMZS,0.0979,https://api.spotify.com/v1/audio-analysis/57ebBLITHpRgRKGrlbxMZS,0rvjqX7ttXeg3mTy8Xscbt,Journey,False,13,0.202,1,267080,0.644,False,False,USSM18300110,https://api.spotify.com/v1/tracks/57ebBLITHpRgRKGrlbxMZS,57ebBLITHpRgRKGrlbxMZS,0,False,11,0.109,-5.212,1,Faithfully,70,https://p.scdn.co/mp3-preview/e32034615bca1b46c7a11c8653f9e3cba53c2a29?cid=b48aa986c53946d3b37781455e256dd4,0.0324,85.04,5,True,https://api.spotify.com/v1/tracks/57ebBLITHpRgRKGrlbxMZS,5,audio_features,spotify:track:57ebBLITHpRgRKGrlbxMZS,0.252
54X78diSLoUDI3joC2bjMz,0.0353,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,5a2EaR3hamoenG9rDuVn8j,Prince,False,13,0.367,1,520787,0.452,False,False,USWB10001880,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,54X78diSLoUDI3joC2bjMz,0.00228,False,10,0.689,-10.422,1,Purple Rain,76,https://p.scdn.co/mp3-preview/2fe008411edea4f21355301daa8993663eaf46f8?cid=b48aa986c53946d3b37781455e256dd4,0.0307,113.066,4,True,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,9,audio_features,spotify:track:54X78diSLoUDI3joC2bjMz,0.189
15MJ5NThPjj6xhPcts8MiY,0.0613,https://api.spotify.com/v1/audio-analysis/15MJ5NThPjj6xhPcts8MiY,2aS6jYh7ysTL1ZUsHneNgM,Berlin,False,14,0.497,1,255733,0.719,False,False,USSM19801613,https://api.spotify.com/v1/tracks/15MJ5NThPjj6xhPcts8MiY,15MJ5NThPjj6xhPcts8MiY,0,False,6,0.411,-9.397,1,"Take My Breath Away - Love Theme from ""Top Gun""",72,https://p.scdn.co/mp3-preview/fd6cde6ea002bc6c628297ec3a283d5d255cb470?cid=b48aa986c53946d3b37781455e256dd4,0.0266,95.769,4,True,https://api.spotify.com/v1/tracks/15MJ5NThPjj6xhPcts8MiY,5,audio_features,spotify:track:15MJ5NThPjj6xhPcts8MiY,0.547
2OgVsp77En2nju8pnCieVU,0.31,https://api.spotify.com/v1/audio-analysis/2OgVsp77En2nju8pnCieVU,6IRouO5mvvfcyxtPDKMYFN,Foreigner,False,14,0.33,1,292067,0.469,False,False,USAT20803008,https://api.spotify.com/v1/tracks/2OgVsp77En2nju8pnCieVU,2OgVsp77En2nju8pnCieVU,2.3e-06,False,10,0.0402,-9.286,0,Waiting For A Girl Like You,70,https://p.scdn.co/mp3-preview/57724bb53662b30cad5267702d832a32fdc93931?cid=b48aa986c53946d3b37781455e256dd4,0.0335,201.327,4,True,https://api.spotify.com/v1/tracks/2OgVsp77En2nju8pnCieVU,4,audio_features,spotify:track:2OgVsp77En2nju8pnCieVU,0.433
3yUcJwYu7fXAfqMj9krY6l,0.3,https://api.spotify.com/v1/audio-analysis/3yUcJwYu7fXAfqMj9krY6l,2mpeljBig2IXLXRAFO9AAs,Dido,False,32,0.725,1,218360,0.583,False,False,USAR19900870,https://api.spotify.com/v1/tracks/3yUcJwYu7fXAfqMj9krY6l,3yUcJwYu7fXAfqMj9krY6l,0.000215,False,1,0.0665,-9.942,0,Thank You,69,,0.0424,79.984,4,True,https://api.spotify.com/v1/tracks/3yUcJwYu7fXAfqMj9krY6l,6,audio_features,spotify:track:3yUcJwYu7fXAfqMj9krY6l,0.765
7l1qvxWjxcKpB9PCtBuTbU,0.84,https://api.spotify.com/v1/audio-analysis/7l1qvxWjxcKpB9PCtBuTbU,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,False,24,0.577,1,197373,0.397,False,False,USEE11000168,https://api.spotify.com/v1/tracks/7l1qvxWjxcKpB9PCtBuTbU,7l1qvxWjxcKpB9PCtBuTbU,0,False,0,0.0772,-5.98,1,Count on Me - EP Version,72,https://p.scdn.co/mp3-preview/84464b2b96398cae75e0924bdf693a44727338b8?cid=b48aa986c53946d3b37781455e256dd4,0.028,89.044,4,True,https://api.spotify.com/v1/tracks/7l1qvxWjxcKpB9PCtBuTbU,9,audio_features,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,0.509
4MPTj8lMMvxLwT3EwuXFop,0.211,https://api.spotify.com/v1/audio-analysis/4MPTj8lMMvxLwT3EwuXFop,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,False,49,0.449,1,228373,0.599,False,False,USUG11800560,https://api.spotify.com/v1/tracks/4MPTj8lMMvxLwT3EwuXFop,4MPTj8lMMvxLwT3EwuXFop,0,False,1,0.327,-4.892,1,Call Out My Name,83,https://p.scdn.co/mp3-preview/399aca96932b7322812fa500e669c5fa66908dda?cid=b48aa986c53946d3b37781455e256dd4,0.0369,134.144,3,True,https://api.spotify.com/v1/tracks/4MPTj8lMMvxLwT3EwuXFop,1,audio_features,spotify:track:4MPTj8lMMvxLwT3EwuXFop,0.165
6PypGyiu0Y2lCDBN1XZEnP,0.615,https://api.spotify.com/v1/audio-analysis/6PypGyiu0Y2lCDBN1XZEnP,4KWTAlx2RvbpseOGMEmROg,R.E.M.,False,13,0.467,1,320267,0.324,False,False,USWB19901548,https://api.spotify.com/v1/tracks/6PypGyiu0Y2lCDBN1XZEnP,6PypGyiu0Y2lCDBN1XZEnP,0.0248,False,2,0.118,-10.451,1,Everybody Hurts,74,https://p.scdn.co/mp3-preview/f20b36eb874fd15852397a52438de049f26830d0?cid=b48aa986c53946d3b37781455e256dd4,0.0255,94.301,3,True,https://api.spotify.com/v1/tracks/6PypGyiu0Y2lCDBN1XZEnP,4,audio_features,spotify:track:6PypGyiu0Y2lCDBN1XZEnP,0.166
31AOj9sFz2gM0O3hMARRBx,0.163,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,4KWTAlx2RvbpseOGMEmROg,R.E.M.,False,20,0.671,1,268427,0.849,False,False,USC4R1605373,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,31AOj9sFz2gM0O3hMARRBx,0,False,9,0.0937,-5.03,0,Losing My Religion,82,https://p.scdn.co/mp3-preview/d45e735eda4405508f8a15b7107c3ede08cb49e4?cid=b48aa986c53946d3b37781455e256dd4,0.0284,125.613,4,True,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,2,audio_features,spotify:track:31AOj9sFz2gM0O3hMARRBx,0.829
3VlbOrM6nYPprVvzBZllE5,0.615,https://api.spotify.com/v1/audio-analysis/3VlbOrM6nYPprVvzBZllE5,2wY79sveU1sp5g7SokKOiI,Sam Smith,False,23,0.661,1,201000,0.373,False,False,GBUM71704089,https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5,3VlbOrM6nYPprVvzBZllE5,0,False,5,0.177,-8.249,1,Too Good At Goodbyes,81,https://p.scdn.co/mp3-preview/800b9500e4c7c73430371584697f0a6d1c9c72e2?cid=b48aa986c53946d3b37781455e256dd4,0.0505,91.5,4,True,https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5,1,audio_features,spotify:track:3VlbOrM6nYPprVvzBZllE5,0.523
4BHzQ9C00ceJxfG16AlNWb,0.0415,https://api.spotify.com/v1/audio-analysis/4BHzQ9C00ceJxfG16AlNWb,4dpARuHxo51G3z768sgnrY,Adele,False,21,0.69,1,223080,0.524,False,False,GBBKS1500215,https://api.spotify.com/v1/tracks/4BHzQ9C00ceJxfG16AlNWb,4BHzQ9C00ceJxfG16AlNWb,3.16e-06,False,6,0.17,-8.39,0,Send My Love (To Your New Lover),73,https://p.scdn.co/mp3-preview/2f7c4f6de9f5a25ed2d59d353c62a06c2ac57c96?cid=b48aa986c53946d3b37781455e256dd4,0.103,164.023,4,True,https://api.spotify.com/v1/tracks/4BHzQ9C00ceJxfG16AlNWb,2,audio_features,spotify:track:4BHzQ9C00ceJxfG16AlNWb,0.562
7DFNE7NO0raLIUbgzY2rzm,0.385,https://api.spotify.com/v1/audio-analysis/7DFNE7NO0raLIUbgzY2rzm,0gadJ2b9A4SKsB1RFkBb66,Passenger,False,91,0.509,1,252867,0.538,False,False,GBMQN1100004,https://api.spotify.com/v1/tracks/7DFNE7NO0raLIUbgzY2rzm,7DFNE7NO0raLIUbgzY2rzm,0,False,7,0.104,-7.335,1,Let Her Go,78,,0.0572,75.089,4,True,https://api.spotify.com/v1/tracks/7DFNE7NO0raLIUbgzY2rzm,2,audio_features,spotify:track:7DFNE7NO0raLIUbgzY2rzm,0.244
5uCax9HTNlzGybIStD3vDh,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,James Arthur,False,120,0.358,1,211467,0.557,False,False,DEE861600586,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,5uCax9HTNlzGybIStD3vDh,0,False,10,0.0902,-7.398,1,Say You Won't Let Go,86,https://p.scdn.co/mp3-preview/00825cb1779b31d68964eda6f2a7911fc2ae96c6?cid=b48aa986c53946d3b37781455e256dd4,0.059,85.043,4,True,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,2,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494
0j2WBxWZnWti5TpSxjJvPb,0.547,https://api.spotify.com/v1/audio-analysis/0j2WBxWZnWti5TpSxjJvPb,0hEurMDQu99nJRq8pTxO14,John Mayer,False,16,0.729,1,212627,0.546,False,False,USSM11609513,https://api.spotify.com/v1/tracks/0j2WBxWZnWti5TpSxjJvPb,0j2WBxWZnWti5TpSxjJvPb,0.00287,False,7,0.0651,-9.305,1,Love on the Weekend,69,https://p.scdn.co/mp3-preview/11ef945bc37b5d214025c74773777b1c793e5217?cid=b48aa986c53946d3b37781455e256dd4,0.0285,119.941,4,True,https://api.spotify.com/v1/tracks/0j2WBxWZnWti5TpSxjJvPb,1,audio_features,spotify:track:0j2WBxWZnWti5TpSxjJvPb,0.406
7JQet6yCd8rZX3oeVGqAyx,0.772,https://api.spotify.com/v1/audio-analysis/7JQet6yCd8rZX3oeVGqAyx,1Gu3ALcPEx3FFGAfAbqQvD,Banda do Mar,False,12,0.626,1,221693,0.202,False,False,BRZE51400007,https://api.spotify.com/v1/tracks/7JQet6yCd8rZX3oeVGqAyx,7JQet6yCd8rZX3oeVGqAyx,0,False,4,0.116,-12.963,1,Dia Clarear,55,https://p.scdn.co/mp3-preview/20a19279399d761d6d12ca835ab6c46f4ae827b9?cid=b48aa986c53946d3b37781455e256dd4,0.0316,108.883,4,True,https://api.spotify.com/v1/tracks/7JQet6yCd8rZX3oeVGqAyx,7,audio_features,spotify:track:7JQet6yCd8rZX3oeVGqAyx,0.554
5kRPPEWFJIMox5qIkQkiz5,0.746,https://api.spotify.com/v1/audio-analysis/5kRPPEWFJIMox5qIkQkiz5,6KImCVD70vtIoJWnq6nGn3,Harry Styles,False,32,0.427,1,224867,0.262,False,False,USSM11703956,https://api.spotify.com/v1/tracks/5kRPPEWFJIMox5qIkQkiz5,5kRPPEWFJIMox5qIkQkiz5,0,False,7,0.068,-8.541,1,Sweet Creature,76,https://p.scdn.co/mp3-preview/c6545e608f8a8790f65edb274e92bdc6d4b133d5?cid=b48aa986c53946d3b37781455e256dd4,0.0276,104.085,4,True,https://api.spotify.com/v1/tracks/5kRPPEWFJIMox5qIkQkiz5,5,audio_features,spotify:track:5kRPPEWFJIMox5qIkQkiz5,0.228
6RX5iL93VZ5fKmyvNXvF1r,0.0293,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,6vWDO969PvNqNYHIOW5v0m,Beyoncé,False,15,0.447,1,227853,0.694,False,False,USSM10603620,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,6RX5iL93VZ5fKmyvNXvF1r,5.46e-06,False,7,0.167,-4.637,0,Irreplaceable,76,https://p.scdn.co/mp3-preview/b1cd9ecf3b5108363846f497897b5bcbec44343a?cid=b48aa986c53946d3b37781455e256dd4,0.382,175.868,4,True,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,2,audio_features,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,0.509
5ivF4eQBqJiVL5IAE9jRyl,0.694,https://api.spotify.com/v1/audio-analysis/5ivF4eQBqJiVL5IAE9jRyl,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,False,21,0.585,1,240166,0.303,False,False,USEE11100768,https://api.spotify.com/v1/tracks/5ivF4eQBqJiVL5IAE9jRyl,5ivF4eQBqJiVL5IAE9jRyl,0,False,4,0.115,-10.058,1,I Won't Give Up,68,,0.0398,136.703,3,True,https://api.spotify.com/v1/tracks/5ivF4eQBqJiVL5IAE9jRyl,4,audio_features,spotify:track:5ivF4eQBqJiVL5IAE9jRyl,0.142
5imShWWzwqfAJ9gXFpGAQh,0.159,https://api.spotify.com/v1/audio-analysis/5imShWWzwqfAJ9gXFpGAQh,0hEurMDQu99nJRq8pTxO14,John Mayer,False,33,0.577,1,201173,0.756,False,False,USSM10602589,https://api.spotify.com/v1/tracks/5imShWWzwqfAJ9gXFpGAQh,5imShWWzwqfAJ9gXFpGAQh,0.000232,False,2,0.249,-5.82,1,Waiting On the World to Change,76,https://p.scdn.co/mp3-preview/50fc46ef0800aef6c599266eb18592c784e93209?cid=b48aa986c53946d3b37781455e256dd4,0.115,176.75,4,True,https://api.spotify.com/v1/tracks/5imShWWzwqfAJ9gXFpGAQh,1,audio_features,spotify:track:5imShWWzwqfAJ9gXFpGAQh,0.663
5ELRkzdzz0HvGpMDlfZHkV,0.0259,https://api.spotify.com/v1/audio-analysis/5ELRkzdzz0HvGpMDlfZHkV,6KImCVD70vtIoJWnq6nGn3,Harry Styles,False,46,0.518,1,340707,0.575,False,False,USSM11703595,https://api.spotify.com/v1/tracks/5ELRkzdzz0HvGpMDlfZHkV,5ELRkzdzz0HvGpMDlfZHkV,0,False,5,0.109,-4.616,1,Sign of the Times,73,https://p.scdn.co/mp3-preview/9801b9239ad1b833f1317574ee55b9d7b8426ff1?cid=b48aa986c53946d3b37781455e256dd4,0.0302,120.019,4,True,https://api.spotify.com/v1/tracks/5ELRkzdzz0HvGpMDlfZHkV,1,audio_features,spotify:track:5ELRkzdzz0HvGpMDlfZHkV,0.209
6IwKcFdiRQZOWeYNhUiWIv,0.0209,https://api.spotify.com/v1/audio-analysis/6IwKcFdiRQZOWeYNhUiWIv,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,False,16,0.644,1,253813,0.548,False,False,USJAY0700190,https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv,6IwKcFdiRQZOWeYNhUiWIv,8.68e-06,False,1,0.134,-5.416,0,No One,81,https://p.scdn.co/mp3-preview/319836ba32dfc550e7818c95885382c3bf1da61a?cid=b48aa986c53946d3b37781455e256dd4,0.0286,90.042,4,True,https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv,4,audio_features,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,0.166
1CkvWZme3pRgbzaxZnTl5X,0.131,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,4dpARuHxo51G3z768sgnrY,Adele,False,22,0.729,1,228293,0.756,False,False,GBBKS1000335,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,1CkvWZme3pRgbzaxZnTl5X,0,False,8,0.0527,-5.119,1,Rolling in the Deep,75,https://p.scdn.co/mp3-preview/8c174ce25d94b502dfe31f0da8a070a32fb263db?cid=b48aa986c53946d3b37781455e256dd4,0.0294,104.945,4,True,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,1,audio_features,spotify:track:1CkvWZme3pRgbzaxZnTl5X,0.522
2TYC9SaRhYypUQzB1ZVTG2,0.00552,https://api.spotify.com/v1/audio-analysis/2TYC9SaRhYypUQzB1ZVTG2,2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,False,11,0.276,1,230760,0.715,False,False,USRC10800301,https://api.spotify.com/v1/tracks/2TYC9SaRhYypUQzB1ZVTG2,2TYC9SaRhYypUQzB1ZVTG2,0.000417,False,0,0.201,-5.356,1,Use Somebody,65,,0.0432,137.028,4,True,https://api.spotify.com/v1/tracks/2TYC9SaRhYypUQzB1ZVTG2,4,audio_features,spotify:track:2TYC9SaRhYypUQzB1ZVTG2,0.173
2habSXqcJGExM6JJyskY7O,0.0577,https://api.spotify.com/v1/audio-analysis/2habSXqcJGExM6JJyskY7O,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,False,38,0.565,1,231906,0.782,False,False,USRC11700814,https://api.spotify.com/v1/tracks/2habSXqcJGExM6JJyskY7O,2habSXqcJGExM6JJyskY7O,4.16e-05,False,8,0.0757,-6.413,1,Malibu,65,https://p.scdn.co/mp3-preview/85e214544e55a8fc19d57335f304792804421501?cid=b48aa986c53946d3b37781455e256dd4,0.0506,140.004,4,True,https://api.spotify.com/v1/tracks/2habSXqcJGExM6JJyskY7O,1,audio_features,spotify:track:2habSXqcJGExM6JJyskY7O,0.4
7GJClzimvMSghjcrKxuf1M,0.0883,https://api.spotify.com/v1/audio-analysis/7GJClzimvMSghjcrKxuf1M,2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,False,43,0.714,1,200720,0.451,False,False,GBARL1400477,https://api.spotify.com/v1/tracks/7GJClzimvMSghjcrKxuf1M,7GJClzimvMSghjcrKxuf1M,0,False,5,0.108,-8.268,1,Budapest,79,,0.0276,127.787,4,True,https://api.spotify.com/v1/tracks/7GJClzimvMSghjcrKxuf1M,2,audio_features,spotify:track:7GJClzimvMSghjcrKxuf1M,0.406
3SktMqZmo3M9zbB7oKMIF7,0.731,https://api.spotify.com/v1/audio-analysis/3SktMqZmo3M9zbB7oKMIF7,0hEurMDQu99nJRq8pTxO14,John Mayer,False,41,0.764,1,245827,0.326,False,False,USSM10603628,https://api.spotify.com/v1/tracks/3SktMqZmo3M9zbB7oKMIF7,3SktMqZmo3M9zbB7oKMIF7,0.0013,False,7,0.24,-9.883,1,Gravity,75,https://p.scdn.co/mp3-preview/93a6d79082ea7458de579d43b8bf1e4b01f226ed?cid=b48aa986c53946d3b37781455e256dd4,0.0342,123.98,3,True,https://api.spotify.com/v1/tracks/3SktMqZmo3M9zbB7oKMIF7,4,audio_features,spotify:track:3SktMqZmo3M9zbB7oKMIF7,0.237
34gCuhDGsG4bRPIf9bb02f,0.474,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,False,151,0.781,1,281560,0.445,False,False,GBAHS1400099,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,34gCuhDGsG4bRPIf9bb02f,0,False,2,0.184,-6.061,1,Thinking Out Loud,86,https://p.scdn.co/mp3-preview/7fba47d0806142cb34ad2080a5f139eba915fe05?cid=b48aa986c53946d3b37781455e256dd4,0.0295,78.998,4,True,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,11,audio_features,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.591
3TRFq09DUgYj1mug6RRqJW,0.0948,https://api.spotify.com/v1/audio-analysis/3TRFq09DUgYj1mug6RRqJW,787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,False,14,0.405,1,248337,0.846,False,True,USRC11500815,https://api.spotify.com/v1/tracks/3TRFq09DUgYj1mug6RRqJW,3TRFq09DUgYj1mug6RRqJW,0,False,6,0.0666,-3.57,1,Lot to Learn,69,https://p.scdn.co/mp3-preview/7a56116f6d0438e1ebdde2e4ba9f675ab13549ee?cid=b48aa986c53946d3b37781455e256dd4,0.195,82.232,4,True,https://api.spotify.com/v1/tracks/3TRFq09DUgYj1mug6RRqJW,6,audio_features,spotify:track:3TRFq09DUgYj1mug6RRqJW,0.602
6FemVsNUb2lzWsDRm14FUJ,0.229,https://api.spotify.com/v1/audio-analysis/6FemVsNUb2lzWsDRm14FUJ,3AQRLZ9PuTAozP28Skbq8V,The Script,False,13,0.681,1,209346,0.587,False,True,GBARL1701268,https://api.spotify.com/v1/tracks/6FemVsNUb2lzWsDRm14FUJ,6FemVsNUb2lzWsDRm14FUJ,0,False,6,0.368,-7.638,1,Rain,65,https://p.scdn.co/mp3-preview/73240bd0d2296159f840364c3434dd07131a4021?cid=b48aa986c53946d3b37781455e256dd4,0.11,93.002,4,True,https://api.spotify.com/v1/tracks/6FemVsNUb2lzWsDRm14FUJ,1,audio_features,spotify:track:6FemVsNUb2lzWsDRm14FUJ,0.64
4LloVtxNZpeh7q7xdi1DQc,0.771,https://api.spotify.com/v1/audio-analysis/4LloVtxNZpeh7q7xdi1DQc,0hEurMDQu99nJRq8pTxO14,John Mayer,False,69,0.315,1,263573,0.296,False,False,USSM10801204,https://api.spotify.com/v1/tracks/4LloVtxNZpeh7q7xdi1DQc,4LloVtxNZpeh7q7xdi1DQc,0,False,5,0.702,-13.262,1,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",77,https://p.scdn.co/mp3-preview/00548c90c377c0a5a62b8f161773e9542d2576c3?cid=b48aa986c53946d3b37781455e256dd4,0.0317,172.638,4,True,https://api.spotify.com/v1/tracks/4LloVtxNZpeh7q7xdi1DQc,5,audio_features,spotify:track:4LloVtxNZpeh7q7xdi1DQc,0.436
0Cvjlph1WGbwZY1PlMEtJY,0.904,https://api.spotify.com/v1/audio-analysis/0Cvjlph1WGbwZY1PlMEtJY,2Kx7MNY7cI1ENniW7vT30N,Norah Jones,False,38,0.363,1,198147,0.129,False,False,USBN20100889,https://api.spotify.com/v1/tracks/0Cvjlph1WGbwZY1PlMEtJY,0Cvjlph1WGbwZY1PlMEtJY,1.52e-06,False,0,0.157,-14.304,1,Come Away With Me,73,https://p.scdn.co/mp3-preview/3332bcd2ead2956ed84238dd0e77cc2196ddb381?cid=b48aa986c53946d3b37781455e256dd4,0.0322,80.367,3,True,https://api.spotify.com/v1/tracks/0Cvjlph1WGbwZY1PlMEtJY,5,audio_features,spotify:track:0Cvjlph1WGbwZY1PlMEtJY,0.147
5wtCf1L40Hmf3ptlKfXt1U,0.237,https://api.spotify.com/v1/audio-analysis/5wtCf1L40Hmf3ptlKfXt1U,3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,False,17,0.79,1,208608,0.652,False,False,USUG10500591,https://api.spotify.com/v1/tracks/5wtCf1L40Hmf3ptlKfXt1U,5wtCf1L40Hmf3ptlKfXt1U,0.000149,False,6,0.165,-8.292,0,Upside Down,59,,0.0431,102.467,4,True,https://api.spotify.com/v1/tracks/5wtCf1L40Hmf3ptlKfXt1U,1,audio_features,spotify:track:5wtCf1L40Hmf3ptlKfXt1U,0.666
7cpCU3Denug5NGZsSpQl8v,0.749,https://api.spotify.com/v1/audio-analysis/7cpCU3Denug5NGZsSpQl8v,0hEurMDQu99nJRq8pTxO14,John Mayer,False,41,0.431,1,213627,0.377,False,False,USSM11403983,https://api.spotify.com/v1/tracks/7cpCU3Denug5NGZsSpQl8v,7cpCU3Denug5NGZsSpQl8v,0,False,2,0.211,-9.753,1,XO,73,https://p.scdn.co/mp3-preview/dbc04767449ffacfdbedaf7bc410103111603295?cid=b48aa986c53946d3b37781455e256dd4,0.0288,173.67,4,True,https://api.spotify.com/v1/tracks/7cpCU3Denug5NGZsSpQl8v,1,audio_features,spotify:track:7cpCU3Denug5NGZsSpQl8v,0.353
7hR5toSPEgwFZ78jfHdANM,0.435,https://api.spotify.com/v1/audio-analysis/7hR5toSPEgwFZ78jfHdANM,0hEurMDQu99nJRq8pTxO14,John Mayer,False,17,0.681,1,250373,0.593,False,False,USSM10905701,https://api.spotify.com/v1/tracks/7hR5toSPEgwFZ78jfHdANM,7hR5toSPEgwFZ78jfHdANM,0.000117,False,5,0.106,-9.327,1,Half of My Heart,67,https://p.scdn.co/mp3-preview/a4d7193fc12a536089804f3fb396fbfe87d40cc5?cid=b48aa986c53946d3b37781455e256dd4,0.0251,115.058,4,True,https://api.spotify.com/v1/tracks/7hR5toSPEgwFZ78jfHdANM,3,audio_features,spotify:track:7hR5toSPEgwFZ78jfHdANM,0.731
6mghCOaaSvrke0z1EUVUIf,0.203,https://api.spotify.com/v1/audio-analysis/6mghCOaaSvrke0z1EUVUIf,3FUY2gzHeIiaesXtOAdB7A,Train,False,15,0.674,1,216773,0.89,False,False,USSM10904113,https://api.spotify.com/v1/tracks/6mghCOaaSvrke0z1EUVUIf,6mghCOaaSvrke0z1EUVUIf,0,False,1,0.0819,-4.446,0,"Hey, Soul Sister",24,,0.0459,97.02,4,True,https://api.spotify.com/v1/tracks/6mghCOaaSvrke0z1EUVUIf,2,audio_features,spotify:track:6mghCOaaSvrke0z1EUVUIf,0.737
